ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2022-03-03,USA,FIPS,53033,King,-0.16754000000000002,0.18971000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-04,USA,FIPS,53033,King,-0.17115000000000002,0.18496,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-05,USA,FIPS,53033,King,-0.07156000000000001,0.19956000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-06,USA,FIPS,53033,King,-0.09552000000000001,0.23276000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-07,USA,FIPS,53033,King,-0.19754000000000002,0.20233,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-08,USA,FIPS,53033,King,-0.19154000000000002,0.1973,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-09,USA,FIPS,53033,King,-0.17559000000000002,0.18902000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-10,USA,FIPS,53033,King,-0.20451000000000003,0.19226000000000001,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-11,USA,FIPS,53033,King,-0.21679,0.19101,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-12,USA,FIPS,53033,King,-0.12021000000000001,0.20594,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-13,USA,FIPS,53033,King,-0.14216,0.24404,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-14,USA,FIPS,53033,King,-0.22656,0.2185,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-15,USA,FIPS,53033,King,-0.20091,0.20116,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-16,USA,FIPS,53033,King,-0.18054,0.18699000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-17,USA,FIPS,53033,King,-0.21678000000000003,0.18838000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-18,USA,FIPS,53033,King,-0.20754000000000003,0.18029,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-19,USA,FIPS,53033,King,-0.12899000000000002,0.21448,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-20,USA,FIPS,53033,King,-0.12902000000000002,0.24368,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-21,USA,FIPS,53033,King,-0.23313000000000003,0.21259000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-22,USA,FIPS,53033,King,-0.16998000000000002,0.18822000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-23,USA,FIPS,53033,King,-0.18242000000000003,0.19621000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-24,USA,FIPS,53033,King,-0.189,0.18204,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-25,USA,FIPS,53033,King,-0.17282,0.17536000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-26,USA,FIPS,53033,King,-0.08922000000000001,0.20594,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-27,USA,FIPS,53033,King,-0.04811000000000001,0.21905000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-28,USA,FIPS,53033,King,-0.20157000000000003,0.19309,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-29,USA,FIPS,53033,King,-0.17418,0.18708000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-30,USA,FIPS,53033,King,-0.17646,0.19005000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-03-31,USA,FIPS,53033,King,-0.17723000000000003,0.17767000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-01,USA,FIPS,53033,King,-0.15943000000000002,0.16611,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-02,USA,FIPS,53033,King,-0.08167,0.19836,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-03,USA,FIPS,53033,King,-0.12763000000000002,0.23595000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-04,USA,FIPS,53033,King,-0.20737000000000003,0.20289000000000001,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-05,USA,FIPS,53033,King,-0.18158000000000002,0.19310000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-06,USA,FIPS,53033,King,-0.16124000000000002,0.18626,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-07,USA,FIPS,53033,King,-0.15873,0.17196,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-08,USA,FIPS,53033,King,-0.17836000000000002,0.1816,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-09,USA,FIPS,53033,King,-0.11286000000000002,0.20961000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-10,USA,FIPS,53033,King,-0.11843000000000001,0.24403000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-11,USA,FIPS,53033,King,-0.20991,0.20169,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-12,USA,FIPS,53033,King,-0.18283000000000002,0.19988000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-13,USA,FIPS,53033,King,-0.1945,0.19409,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-14,USA,FIPS,53033,King,-0.19062,0.19208000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-15,USA,FIPS,53033,King,-0.18334,0.17399,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-16,USA,FIPS,53033,King,-0.08426,0.20158,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-17,USA,FIPS,53033,King,-0.046110000000000005,0.21139000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-18,USA,FIPS,53033,King,-0.18675000000000003,0.21048000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-19,USA,FIPS,53033,King,-0.17477,0.18895,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-20,USA,FIPS,53033,King,-0.16565000000000002,0.19086,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-21,USA,FIPS,53033,King,-0.17591,0.18413000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-22,USA,FIPS,53033,King,-0.15561000000000003,0.17248000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-23,USA,FIPS,53033,King,-0.042570000000000004,0.18996000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-24,USA,FIPS,53033,King,-0.031380000000000005,0.21145000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-25,USA,FIPS,53033,King,-0.18639000000000003,0.19757000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-26,USA,FIPS,53033,King,-0.18527000000000002,0.19061000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-27,USA,FIPS,53033,King,-0.16644,0.18176,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-28,USA,FIPS,53033,King,-0.20507000000000003,0.18488000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-29,USA,FIPS,53033,King,-0.17989000000000002,0.17343,full_february_except_presidents_day,DAY_OF_WEEK
2022-04-30,USA,FIPS,53033,King,-0.08306000000000001,0.20101000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-01,USA,FIPS,53033,King,-0.05399,0.21381000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-02,USA,FIPS,53033,King,-0.18997000000000003,0.19790000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-03,USA,FIPS,53033,King,-0.16611,0.18997000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-04,USA,FIPS,53033,King,-0.1544,0.17887,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-05,USA,FIPS,53033,King,-0.16183,0.18937,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-06,USA,FIPS,53033,King,-0.17707,0.18125000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-07,USA,FIPS,53033,King,-0.08093,0.20073000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-08,USA,FIPS,53033,King,-0.04428000000000001,0.2102,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-09,USA,FIPS,53033,King,-0.17649,0.19504000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-10,USA,FIPS,53033,King,-0.15106,0.18386000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-11,USA,FIPS,53033,King,-0.13997,0.17893,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-12,USA,FIPS,53033,King,-0.19523000000000001,0.19526000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-13,USA,FIPS,53033,King,-0.17118000000000003,0.17599,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-14,USA,FIPS,53033,King,-0.09015000000000001,0.20237000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-15,USA,FIPS,53033,King,-0.12732000000000002,0.24462000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-16,USA,FIPS,53033,King,-0.16846000000000003,0.19376000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-17,USA,FIPS,53033,King,-0.15712,0.18506,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-18,USA,FIPS,53033,King,-0.17167000000000002,0.19081,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-19,USA,FIPS,53033,King,-0.18374000000000001,0.18055000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-20,USA,FIPS,53033,King,-0.17501000000000003,0.17505,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-21,USA,FIPS,53033,King,-0.028020000000000003,0.19156,full_february_except_presidents_day,DAY_OF_WEEK
2022-05-22,USA,FIPS,53033,King,-0.01557,0.21532,full_february_except_presidents_day,DAY_OF_WEEK
